"Date","Price","Earnings","Earnings_10MA_back","Return_cumul","Return_10_fwd"
1964.33,624.94,33.14,27.68,904.71,-0.00301501300222928
1964.42,619.22,33.41,27.77,898.64,-0.00270449320582111
1964.5,640.15,33.67,27.85,931.25,-0.0189450202364351
1964.58,632.8,34.14,27.94,922.82,-0.0229899182243609
1964.67,641.61,34.38,28.03,937.95,-0.0359621744708885
1964.75,652.69,34.59,28.12,956.45,-0.0365286903952698
1964.83,655.12,34.68,28.21,962.34,-0.0343276161264325
1964.92,643.77,34.89,28.29,948.01,-0.0396803089868796
1965,660.33,35.22,28.38,974.77,-0.0347562970012788
1965.08,665.16,35.55,28.46,984.29,-0.0264881804488398
1965.17,663.65,35.77,28.54,984.46,-0.0221390261342687
1965.25,670.22,36.06,28.62,996.62,-0.0222643960561127
1965.33,680.2,36.47,28.69,1013.91,-0.0181372884260644
1965.42,643.8,36.64,28.76,962.1,-0.0108929132714071
1965.5,642.81,36.99,28.82,963.11,-0.0116708653947288
1965.58,654.78,37.35,28.89,983.53,-0.0210508428781189
1965.67,676.65,37.7,28.95,1018.91,-0.0258762184936135
1965.75,689.69,38.11,29.01,1041.08,-0.0237789865726734
1965.83,695.42,38.64,29.07,1052.3,-0.0235620749345284
1965.92,690.08,39.04,29.12,1046.79,-0.0245610637589222
1966,702.04,39.42,29.18,1067.54,-0.0177348583405303
1966.08,692.94,39.55,29.24,1056.32,-0.0130169841691857
1966.17,662.39,39.8,29.29,1012.37,-0.00819817655347166
1966.25,678.43,39.85,29.35,1039.53,-0.0100940030431039
1966.33,642.73,40.14,29.41,987.49,-0.0060839512657096
1966.42,635.43,40.31,29.48,978.95,-0.00485361431640097
1966.5,631.86,40.31,29.55,976.14,-0.00246848892921037
1966.58,590.03,40.19,29.63,914.22,0.0030032115325771
1966.67,569.25,40.31,29.71,884.75,0.00837251869674871
1966.75,560.84,40.16,29.79,874.4,0.00585974313349125
1966.83,588.91,40.26,29.88,920.88,0.000129149136707696
1966.92,591.38,40.36,29.96,927.47,0.00279802053829625
1967,614.07,40.11,30.05,965.78,-0.0022995305905017
1967.08,635.23,39.87,30.14,1001.82,-0.00933634954189799
1967.17,648.24,39.51,30.23,1025.1,-0.0123259099416292
1967.25,657.41,39.1,30.31,1042.36,-0.0159758345197798
1967.33,667.18,38.69,30.4,1060.61,-0.0181038092638555
1967.42,656.84,38.29,30.48,1046.93,-0.0165926101878011
1967.5,666.19,38.1,30.55,1064.6,-0.0174661339178571
1967.58,674.77,37.92,30.63,1081.08,-0.0213497782210255
1967.67,682.16,37.74,30.7,1095.7,-0.0241328543098105
1967.75,679.07,37.69,30.77,1093.51,-0.0264166371650473
1967.83,655.83,37.65,30.84,1058.86,-0.0227921082433246
1967.92,672.52,37.61,30.92,1088.59,-0.0258820885195211
1968,666.75,37.65,31,1082.02,-0.0292679355695342
1968.08,634.8,37.8,31.08,1032.94,-0.0263201604086345
1968.17,621.37,37.94,31.17,1013.88,-0.0250142555904974
1968.25,665.32,38.13,31.27,1088.4,-0.0280884816271048
1968.33,678.65,38.32,31.37,1113.02,-0.0259577484076424
1968.42,692.87,38.4,31.49,1139.16,-0.0286099698497144
1968.5,687.53,38.39,31.61,1133.19,-0.0288995978651817
1968.58,670.59,38.48,31.72,1108.12,-0.0202605928150732
1968.67,690.42,38.58,31.85,1143.73,-0.023699086768481
1968.75,703.46,38.58,31.97,1168.16,-0.0293678281202697
1968.83,712.28,38.7,32.09,1185.68,-0.036643202456467
1968.92,717.69,38.82,32.22,1197.55,-0.0361944992599947
1969,685.43,38.84,32.34,1146.6,-0.0288713958536846
1969.08,678.26,38.76,32.46,1137.49,-0.0302550059216004
1969.17,658.05,38.57,32.57,1106.45,-0.0262937335986523
1969.25,667.6,38.4,32.68,1125.39,-0.0267135226617901
1969.33,687.45,38.34,32.78,1161.74,-0.0328772527584138
1969.42,648.01,38.17,32.87,1097.96,-0.0261555915404825
1969.5,615.69,38.07,32.96,1046.08,-0.0211217767020255
1969.58,608.93,37.97,33.04,1037.48,-0.0164421113533491
1969.67,609.42,37.98,33.12,1041.2,-0.0163464524608878
1969.75,612.63,37.54,33.21,1049.56,-0.0212593813682905
1969.83,613.77,37.11,33.29,1054.38,-0.022925532435405
1969.92,578.15,36.68,33.37,996.06,-0.0141376318934322
1970,571.55,36.26,33.44,987.58,-0.0114785372361436
1970.08,548.72,35.76,33.51,950.98,-0.00485452460190694
1970.17,555.17,35.26,33.58,965.04,-0.0168829200729088
1970.25,534.07,34.76,33.65,931.22,-0.0156179131593945
1970.33,471.39,34.44,33.71,824.79,0.000329292534127612
1970.42,466.06,34.03,33.77,818.33,0.00668376655590408
1970.5,464.47,33.53,33.84,818.39,0.0115740910383122
1970.58,477.97,33.21,33.9,845.04,0.0110886273248429
1970.67,503.97,32.71,33.95,893.87,0.00739967666452168
1970.75,512.28,32.08,34.01,911.46,0.00777832020959313
1970.83,509.15,31.45,34.05,908.72,0.0118103235074631
1970.92,541.27,30.84,34.1,968.86,0.0031554828799909
1971,561.95,31.02,34.14,1008.68,-0.00167111428843758
1971.08,582.24,31.12,34.18,1047.9,-0.0095862664162184
1971.17,595.68,31.22,34.23,1074.88,-0.0087536447358546
1971.25,614.48,31.34,34.28,1111.58,-0.0114715264997983
1971.33,603.12,31.38,34.34,1093.81,-0.0122610715382683
1971.42,587.58,31.35,34.4,1068.4,-0.0099674033481002
1971.5,581.91,31.49,34.45,1060.84,-0.012361877724159
1971.58,570.16,31.62,34.51,1042.18,-0.0105664385302482
1971.67,582.83,31.84,34.58,1068.09,-0.0224584341575146
1971.75,569.06,32.29,34.64,1045.61,-0.0189054059461553
1971.83,542.68,32.81,34.7,999.9,-0.0118649926988614
1971.92,577.23,33.18,34.77,1066.31,-0.0173588981943393
1972,601.27,33.39,34.83,1113.47,-0.0267155284292829
1972.08,609.37,33.44,34.89,1131.2,-0.030433929193771
1972.17,622.34,33.57,34.95,1158.03,-0.0352881063715905
1972.25,627.18,33.8,35.01,1169.78,-0.0315224531142868
1972.33,619.35,34.02,35.07,1157.91,-0.0308967072466707
1972.42,619.59,34.25,35.12,1161.1,-0.0375919947174317
1972.5,612.06,34.41,35.18,1149.74,-0.0369048452848325
1972.58,632.25,34.65,35.24,1190.4,-0.0396822720150883
1972.67,621.65,34.89,35.29,1173.2,-0.0274369112565014
1972.75,619.85,35.25,35.35,1172.55,-0.0193715780094544
1972.83,649.42,35.7,35.41,1231.27,-0.0196466991588208
1972.92,661.4,36.14,35.47,1256.79,-0.0199369300737415
1973,664.9,36.76,35.53,1266.25,-0.0170931408486122
1973.08,636.83,37.21,35.6,1215.59,-0.0110903238135331
1973.17,621,37.57,35.66,1188.16,-0.00506350163856162
1973.25,605.21,38.1,35.74,1160.73,0.000659690768025634
1973.33,584.18,38.62,35.81,1123.19,0.00769960723933472
1973.42,567.22,39.13,35.88,1093.38,0.0118666536353607
1973.5,571.34,39.87,35.96,1104.13,0.0111856614088712
1973.58,550.6,39.98,36.04,1066.82,0.0118957758380915
1973.67,558.91,40.7,36.12,1085.71,0.0129169898145471
1973.75,576.04,41.17,36.2,1121.8,0.00996290024043911
1973.83,531.62,41.71,36.28,1038.13,0.016454605004399
1973.92,490.78,42.25,36.37,961.23,0.0240769702463361
1974,493.4,42.23,36.46,969.2,0.0242292248569651
1974.08,473.64,42.03,36.55,933.23,0.0222300537624831
1974.17,487.67,41.84,36.64,963.69,0.0192051071861721
1974.25,460.81,42.3,36.72,913.47,0.024697281025869
1974.33,441.39,42.4,36.8,877.8,0.0282296888888778
1974.42,438.37,42.67,36.87,874.63,0.0263903431071855
1974.5,384.07,42.92,36.95,769.13,0.0383216457694711
1974.58,363.77,43,37.03,731.32,0.0523979783016228
1974.67,322.06,43.07,37.1,650.31,0.0658076202131335
1974.75,325.09,42.31,37.17,659.25,0.0636120933420259
1974.83,333.25,41.64,37.24,678.62,0.0618952464057401
1974.92,309.15,40.98,37.3,632.37,0.0686611877172851
1975,333.18,40.15,37.35,684.34,0.0649328067662716
1975.08,365,39.17,37.39,752.55,0.0603139991691939
1975.17,380.32,38.36,37.42,786.99,0.0546791585137296
1975.25,383.13,37.47,37.44,795.69,0.0541020963476089
1975.33,405.16,36.53,37.45,844.32,0.0503081615530769
1975.42,412.4,35.53,37.45,862.29,0.0504089761889954
1975.5,408.23,34.84,37.44,856.43,0.0532697426330175
1975.58,377.61,34.48,37.43,795.04,0.0589639242152005
1975.67,370.98,34,37.4,783.93,0.0581470270390199
1975.75,385.95,34.11,37.37,818.4,0.0547805283683751
1975.83,389.64,34.15,37.34,829.06,0.0597011809532473
1975.92,382.34,34.31,37.3,816.32,0.0665408612711365
1976,416.76,35.25,37.26,892.63,0.0575555270587067
1976.08,431.3,36.13,37.23,926.6,0.0597589649443679
1976.17,432.67,37.06,37.2,932.37,0.0659643978632474
1976.25,434.54,37.77,37.17,939.24,0.0682646642817728
1976.33,428.5,38.33,37.16,929.03,0.0696633011406023
1976.42,428.76,38.96,37.14,932.46,0.0719853390319347
1976.5,436.56,39.17,37.13,952.31,0.0677857374634405
1976.58,430.53,39.39,37.12,942.05,0.0711620865398674
1976.67,438.17,39.66,37.11,961.68,0.065817477736601
1976.75,421.03,39.95,37.11,927.01,0.0695450369565715
1976.83,417.41,40.38,37.11,922.07,0.0737418375655465
1976.92,430.37,40.73,37.11,953.75,0.071839183583148
1977,424.48,40.76,37.11,943.8,0.0792367935137415
1977.08,408.83,40.57,37.12,912.12,0.0893394648903569
1977.17,404.48,40.53,37.12,905.53,0.094320868071551
1977.25,394.93,40.64,37.13,887.31,0.0950216025443611
1977.33,391.81,40.89,37.14,883.51,0.0952947608871662
1977.42,391.32,41.07,37.16,885.63,0.0994746999949643
1977.5,392.96,41.24,37.19,892.61,0.101705121638588
1977.58,382.1,41.49,37.21,871.23,0.110725269963307
1977.67,374.93,41.73,37.24,858.22,0.108400963867961
1977.75,364.05,41.83,37.27,836.67,0.0970066036237924
1977.83,364.37,41.86,37.31,840.83,0.0820697911329484
1977.92,361.42,41.95,37.34,837.49,0.0810485943723498
1978,345.45,41.72,37.38,803.95,0.0897183575773195
1978.08,338.42,41.49,37.41,791.11,0.0947724349081589
1978.17,335.15,41.2,37.44,786.99,0.098362754013515
1978.25,347.09,41.27,37.47,818.57,0.0925186994516962
1978.33,361.29,41.27,37.5,855.62,0.0849224281382162
1978.42,358.33,41.2,37.52,852.16,0.0912426526092307
1978.5,353.89,41.3,37.55,845.17,0.0913470808236534
1978.58,376.6,41.53,37.57,903.01,0.0818159443093933
1978.67,373.77,41.62,37.6,899.83,0.0835422013328209
1978.75,358.67,42.15,37.62,867.06,0.0912737683024316
1978.83,336.16,42.86,37.65,816.28,0.0955531545664419
1978.92,339.62,43.57,37.69,828.3,0.0962917302774204
1979,349.25,44.32,37.73,855.42,0.0960022914552621
1979.08,340.08,44.93,37.77,836.61,0.101562409076993
1979.17,343.08,45.58,37.82,847.64,0.0993141381479612
1979.25,345.97,45.84,37.88,858.44,0.101059920738382
1979.33,333.68,46.02,37.94,831.62,0.108397991292423
1979.42,336.51,46.26,38.01,842.33,0.110414232630802
1979.5,336.1,46.46,38.07,844.99,0.112867078711917
1979.58,348.15,46.72,38.14,878.98,0.113404136152895
1979.67,348.26,46.92,38.22,882.99,0.113050024738833
1979.75,332.44,46.79,38.29,846.61,0.117528884432763
1979.83,326.85,46.6,38.37,836.13,0.116612992046616
1979.92,336.23,46.35,38.45,863.87,0.11580968255058
1980,341.01,46.13,38.53,879.9,0.110135142381954
1980.08,349.6,45.93,38.61,905.81,0.103572224397682
1980.17,312.7,45.67,38.69,813.95,0.117812420778794
1980.25,304.2,44.81,38.78,795.59,0.120414415984858
1980.33,314.98,44.03,38.87,827.51,0.119982983875645
1980.42,331.51,43.22,38.95,874.7,0.116669800019179
1980.5,346.55,42.93,39.02,918.2,0.111026615846039
1980.58,354.68,42.33,39.1,943.56,0.0979645110046226
1980.67,360.27,41.69,39.18,962.26,0.0900531304401295
1980.75,367.31,41.47,39.25,984.89,0.0843276844225023
1980.83,379.69,41.3,39.33,1021.93,0.0832724422107856
1980.92,370.07,41.08,39.41,999.87,0.0905207993093171
1981,365.72,40.53,39.5,991.95,0.0899890267975088
1981.08,349.45,39.9,39.58,951.67,0.106438011505046
1981.17,360.06,39.41,39.65,984.41,0.105850341804261
1981.25,360.86,39.53,39.72,990.45,0.107481774830144
1981.33,350.85,39.61,39.79,966.86,0.109628571936166
1981.42,349.34,39.63,39.85,966.56,0.109720583232726
1981.5,337.17,39.43,39.92,936.76,0.113904370023525
1981.58,335.91,39.35,39.99,937.15,0.116480349037282
1981.67,303.66,39.2,40.05,851.06,0.126455918235456
1981.75,306.85,39.19,40.12,863.93,0.124806243006981
1981.83,313.78,39.14,40.17,887.4,0.121486130918368
1981.92,315.07,39.09,40.23,895.02,0.121489217269469
1982,297.58,38.5,40.27,849.33,0.135250259280822
1982.08,289.55,37.92,40.32,830.45,0.136709700869128
1982.17,280.49,37.49,40.35,808.53,0.13802252802452
1982.25,293.18,36.8,40.39,849.18,0.132590592918904
1982.33,290.67,35.92,40.41,846.01,0.135173423200473
1982.42,270.55,34.95,40.43,791.52,0.140820582102418
1982.5,268.43,34.27,40.43,789.39,0.143047413201345
1982.58,268.61,33.7,40.43,794.04,0.143123195690884
1982.67,299.1,33.14,40.42,888.28,0.130481146165701
1982.75,323.28,32.29,40.41,964.22,0.119516952725029
1982.83,337.12,31.6,40.39,1009.67,0.117249639732097
1982.92,341.69,30.98,40.35,1027.55,0.118964837949802
1983,352.97,30.74,40.31,1065.72,0.114501877313552
1983.08,358.72,30.53,40.26,1087.31,0.11378303985819
1983.17,371.18,30.35,40.2,1129.35,0.111541427891196
1983.25,382.62,30.27,40.14,1168.41,0.105965618067452
1983.33,395.74,30.23,40.08,1212.73,0.102499187068922
1983.42,400.08,30.27,40.01,1230.28,0.101712585606217
1983.5,399.91,30.72,39.93,1234.04,0.101443709174724
1983.58,387.73,31.19,39.86,1200.74,0.106086129120218
1983.67,397.21,31.6,39.78,1234.39,0.104290000028753
1983.75,397.21,32.08,39.71,1238.71,0.104812211711393
1983.83,390.52,32.59,39.63,1222.17,0.106231097952173
1983.92,388.25,33.13,39.56,1219.42,0.107458465799166
1984,390.65,33.9,39.48,1231.36,0.10798288184549
1984.08,367.49,34.69,39.41,1162.72,0.113892187457818
1984.17,367,35.58,39.35,1165.61,0.111642537105652
1984.25,365.69,36.14,39.3,1165.87,0.107691184760932
1984.33,362.31,36.76,39.25,1159.57,0.109384304160104
1984.42,353.19,37.37,39.2,1134.88,0.112624876944603
1984.5,347.24,37.5,39.15,1120.26,0.113189121465903
1984.58,376.36,37.64,39.11,1218.73,0.106759828663916
1984.67,378.44,37.73,39.07,1230.01,0.106345194865209
1984.75,374.41,37.68,39.02,1221.47,0.106551470361639
1984.83,377.81,37.74,38.98,1237.21,0.104580107019192
1984.92,373.72,37.8,38.95,1228.49,0.104224331735333
1985,389.12,37.54,38.92,1283.79,0.101597957534825
1985.08,408.27,37.18,38.9,1351.7,0.0996112190793166
1985.17,403.36,36.85,38.88,1340.21,0.102968934608211
1985.25,404.16,36.1,38.87,1347.63,0.105491254991669
1985.33,412.24,35.38,38.86,1379.35,0.106343086663975
1985.42,419.98,34.71,38.85,1410.06,0.107152141629941
1985.5,427.19,34.36,38.84,1439.09,0.108757977891866
1985.58,417.1,34.02,38.84,1409.94,0.111308013016654
1985.67,406.67,33.64,38.84,1379.55,0.117586973436703
1985.75,409.79,33.06,38.83,1395.04,0.116991399649214
1985.83,433.47,32.52,38.82,1480.54,0.113031784463843
1985.92,453.73,31.98,38.81,1554.66,0.111379174483337
1986,454.45,31.82,38.79,1562.08,0.110382734151971
1986.08,480.21,31.85,38.76,1655.63,0.109936926859441
1986.17,510.78,31.93,38.73,1766.1,0.102002817246204
1986.25,524.28,32.12,38.68,1817.88,0.0986173539781443
1986.33,523.93,32.18,38.64,1821.8,0.100729942042415
1986.42,535.92,32.14,38.59,1868.61,0.0992673842270893
1986.5,524.77,32.24,38.53,1834.93,0.0971704963876971
1986.58,534.29,32.28,38.47,1873.38,0.0980117826530231
1986.67,517.32,32.24,38.41,1819.11,0.103104495060157
1986.75,514.9,31.94,38.35,1815.83,0.107417107707158
1986.83,531.11,31.64,38.28,1878.29,0.108922487687826
1986.92,538.21,31.35,38.21,1908.67,0.108465067604018
1987,569.03,31.6,38.13,2023.24,0.10521318005668
1987.08,602.15,31.93,38.06,2146.27,0.103062796378683
1987.17,624.21,32.22,37.98,2230.23,0.0978765491094924
1987.25,614.1,31.57,37.92,2199.39,0.0954676086692043
1987.33,611.5,30.98,37.84,2195.44,0.105437583528609
1987.42,635.27,30.39,37.76,2286.15,0.106572455148343
1987.5,651.89,31.32,37.67,2351.34,0.109499483237408
1987.58,688.83,32.16,37.59,2490,0.103338159186694
1987.67,662.98,32.99,37.51,2401.97,0.108354649838348
1987.75,581.37,34.04,37.44,2111.77,0.124274015370771
1987.83,507.9,35.14,37.37,1850.38,0.137979957192189
1987.92,499.6,36.28,37.31,1825.71,0.142617655909866
1988,517.95,36.94,37.27,1898.33,0.138227982566649
1988.08,532.28,37.59,37.23,1956.48,0.141651553109793
1988.17,545.61,38.17,37.19,2011.07,0.144211596167406
1988.25,536.48,40.08,37.17,1983.1,0.149447432200649
1988.33,521.42,42.03,37.16,1933.16,0.151915398980004
1988.42,548.81,43.93,37.17,2040.49,0.145701440815732
1988.5,543.26,44.46,37.19,2025.69,0.151417349630841
1988.58,530.12,44.98,37.21,1982.56,0.145450349871085
1988.67,535.17,45.39,37.24,2007.33,0.138158991310798
1988.75,552.1,45.92,37.28,2076.76,0.135474026239471
1988.83,538.91,46.57,37.31,2033.17,0.149796038023838
1988.92,548.94,47.17,37.34,2077.06,0.152037424395741
1989,563.8,47.73,37.37,2139.41,0.154024725220996
1989.08,578.4,48.32,37.4,2200.97,0.150539479580006
1989.17,572.55,48.82,37.42,2184.89,0.154356336286907
1989.25,587.48,48.68,37.45,2248.12,0.155030801537288
1989.33,606.57,48.57,37.47,2327.46,0.150916816268671
1989.42,624,48.62,37.5,2400.67,0.146652274649526
1989.5,638.26,47.52,37.52,2461.98,0.148488340183197
1989.58,665.46,46.46,37.52,2573.4,0.138751437024189
1989.67,664.67,45.34,37.52,2576.93,0.13736843191872
1989.75,661.69,44.62,37.51,2572,0.135926354538994
1989.83,646.43,44.01,37.49,2519.42,0.146046600023368
1989.92,661.34,43.44,37.47,2584.34,0.146304144486807
1990,638.39,42.23,37.45,2501.45,0.149568461844471
1990.08,617.6,41.27,37.41,2426.86,0.149484492302112
1990.17,629.13,40.28,37.37,2479.06,0.150538132674637
1990.25,627.64,39.96,37.33,2480.14,0.152049209421736
1990.33,648.53,39.62,37.29,2569.73,0.144533411513922
1990.42,663.71,39.15,37.25,2636.98,0.144542140407566
1990.5,660.5,39.3,37.22,2631.37,0.145489359988732
1990.58,601.25,39.23,37.19,2402.44,0.157044083591672
1990.67,568.62,39.19,37.16,2279.13,0.161290625479864
1990.75,550.35,38.72,37.14,2213.06,0.158291267185808
1990.83,563.73,38.39,37.12,2274.04,0.154185030250908
1990.92,587.79,38.16,37.09,2378.39,0.145210875036006
1991,578.5,37.65,37.07,2348.07,0.146478314945275
1991.08,642.9,37.32,37.05,2616.72,0.131227298892714
1991.17,659.7,36.98,37.02,2692.4,0.117065441630608
1991.25,671.82,36.03,37,2749.15,0.114794177052291
1991.33,666.86,35.03,36.97,2736.15,0.122260505843317
1991.42,665.43,34.04,36.94,2737.57,0.119302972476432
1991.5,667.86,33.09,36.89,2754.91,0.11589838802811
1991.58,681.96,32.1,36.84,2820.46,0.110978757928239
1991.67,675.14,31.07,36.78,2799.64,0.0981215554412536
1991.75,673.6,29.95,36.71,2800.63,0.101901435100292
1991.83,669.98,28.8,36.63,2792.92,0.107839271716714
1991.92,673.99,27.7,36.55,2816.98,0.108939907852484
1992,720.77,27.8,36.45,3019.9,0.100675824414556
1992.08,712.09,27.83,36.36,2990.95,0.0975526153314974
1992.17,699.59,27.82,36.28,2945.81,0.103922279835111
1992.25,698.67,28.27,36.2,2949.37,0.0992346995005942
1992.33,710.34,28.71,36.13,3006.06,0.0940102844155051
1992.42,696.65,29.09,36.07,2955.53,0.0891384980858974
1992.5,706.7,29.59,36.02,3005.62,0.0748833670289319
1992.58,709.59,30.07,35.98,3025.33,0.0750394637156035
1992.67,708.51,30.54,35.95,3028.19,0.0695324548650642
1992.75,695.92,31.03,35.93,2981.83,0.0695340925629815
1992.83,712.36,31.57,35.92,3059.72,0.0736461785221292
1992.92,734.44,32.18,35.92,3162.04,0.0692446520023877
1993,730.15,32.45,35.93,3151.02,0.0689084668047606
1993.08,738.42,32.75,35.94,3194.18,0.0595884618501263
1993.17,749.94,33.05,35.96,3251.51,0.0584470440672999
1993.25,736.09,32.68,35.98,3198.98,0.0658787981130264
1993.33,738.67,32.35,36,3217.71,0.0709594556784718
1993.42,742.31,32.02,36.02,3241.06,0.0760212781164264
1993.5,741.03,32.62,36.03,3243.04,0.0764791788781649
1993.58,750.28,33.13,36.05,3291.08,0.0743114701751615
1993.67,757.16,33.65,36.07,3328.77,0.0760857672312256
1993.75,761.69,34.32,36.08,3356.25,0.077480830327697
1993.83,759.51,35.1,36.1,3354.21,0.079138042609959
1993.92,764.53,35.9,36.12,3383.98,0.0815631340299829
1994,773.96,36.26,36.14,3433.33,0.0846864738977724
1994.08,769.02,36.58,36.16,3419.06,0.0857286461615936
1994.17,753.78,36.91,36.18,3358.96,0.0852455793021125
1994.25,725.85,38.21,36.19,3242.18,0.0897954843948165
1994.33,731.31,39.53,36.21,3274.29,0.085265779421416
1994.42,735.19,40.73,36.23,3299.42,0.0871532474472667
1994.5,727.68,41.77,36.26,3273.47,0.0857246229566335
1994.58,745.37,42.74,36.3,3360.79,0.0813025739624536
1994.67,747.73,43.76,36.34,3379.21,0.0834550465203348
1994.75,742.19,45.48,36.39,3362.01,0.0835507005486897
1994.83,736.72,47.16,36.45,3345.15,0.0891066386996948
1994.92,727.42,48.9,36.53,3310.89,0.0935683434556882
1995,740.53,49.74,36.62,3378.51,0.089651274427007
1995.08,764.01,50.57,36.73,3493.59,0.0871962032121385
1995.17,779.23,51.43,36.84,3571.13,0.0836920752851578
1995.25,799.91,52.25,36.96,3673.87,0.0772703953602254
1995.33,823.33,53.13,37.09,3789.42,0.0754779786643902
1995.42,846.09,54.01,37.24,3902.21,0.0745904487012516
1995.5,874.35,54.4,37.4,4040.69,0.0722761009967032
1995.58,874.79,54.65,37.57,4050.84,0.0717931721559109
1995.67,903.78,54.94,37.74,4193.25,0.0670990693642406
1995.75,907.3,54.12,37.92,4217.79,0.0634324988069492
1995.83,927.53,53.53,38.09,4320.12,0.065877046772268
1995.92,957.8,52.93,38.27,4469.49,0.0649497578710099
1996,951.99,52.66,38.44,4450.72,0.0661419578102016
1996.08,1003.16,52.53,38.62,4698.36,0.0601547629379866
1996.17,994.21,52.3,38.79,4664.9,0.0618938469051538
1996.25,990.54,52.54,38.96,4656.18,0.0620387112912593
1996.33,1010.12,52.89,39.13,4756.73,0.0584129091424481
1996.42,1020.58,53.3,39.3,4814.51,0.0540335216387042
1996.5,981.4,53.75,39.48,4638.32,0.0584187370437794
1996.58,1007.83,54.2,39.66,4771.95,0.0576047521616068
1996.67,1023.14,54.58,39.84,4853.17,0.0589858264081906
1996.75,1060.07,55.78,40.03,5037.18,0.059383926913344
1996.83,1109.67,57.05,40.23,5281.71,0.0566244913226499
1996.92,1121.1,58.42,40.44,5345.04,0.0574557035281535
1997,1152.12,58.99,40.66,5501.84,0.0548106069394267
1997.08,1196.73,59.56,40.89,5723.83,0.0517513479724165
1997.17,1184.42,60.17,41.12,5673.94,0.0490887113951541
1997.25,1140.79,60.25,41.35,5473.91,0.0564982790631419
1997.33,1244.84,60.44,41.59,5982.24,0.0500180086604349
1997.42,1307.76,60.52,41.84,6293.66,0.0448616565003537
1997.5,1379.17,60.49,42.09,6646.4,0.039802835972544
1997.58,1379.49,60.42,42.33,6657.11,0.0353745580017619
1997.67,1390.59,60.31,42.57,6719.78,0.0372581991873042
1997.75,1408.08,59.71,42.8,6813.47,0.0386602939500289
1997.83,1390.82,59.29,43.01,6739.18,0.0340793865018252
1997.92,1427.32,58.91,43.21,6925.34,0.0326060524192351
1998,1426.14,58.71,43.4,6928.9,0.0249810714468346
1998.08,1512.71,58.51,43.58,7358.87,0.0169301521285621
1998.17,1588.22,58.32,43.75,7735.54,0.00830721285624736
1998.25,1637.36,57.93,43.92,7984.28,0.00869805546142111
1998.33,1628.79,57.54,44.07,7951.95,0.0108168512036491
1998.42,1626.74,57.19,44.2,7951.5,0.00543789452440269
1998.5,1695.39,56.69,44.31,8296.61,-0.00560411883990763
1998.58,1573.32,56.2,44.41,7708.84,0.00422573538090676
1998.67,1492.46,55.7,44.51,7322.31,0.00454108353955363
1998.75,1506.08,55.38,44.59,7398.75,-0.0178884921760363
1998.83,1669.4,55.19,44.67,8210.73,-0.034905698202313
1998.92,1737,55.04,44.74,8552.93,-0.0381783982695284
1999,1818.27,55.23,44.81,8962.83,-0.044143004584119
1999.08,1812.88,55.49,44.87,8946.01,-0.0510478314870676
1999.17,1858.24,55.65,44.93,9179.7,-0.0592503115947431
1999.25,1921.26,56.51,44.99,9500.69,-0.0517625973921984
1999.33,1917.39,57.78,45.05,9491.21,-0.0458140196760408
1999.42,1903.68,59.04,45.13,9433,-0.0433458370011698
1999.5,1981.84,60.27,45.22,9829.93,-0.0459239169502768
1999.58,1900.5,61.53,45.32,9436.19,-0.0347275030407168
1999.67,1878.17,62.64,45.45,9335,-0.0302804110717244
1999.75,1848.99,64.52,45.59,9199.68,-0.026652024157285
1999.83,1977.23,66.48,45.76,9847.44,-0.0313188268477358
1999.92,2030.79,68.47,45.95,10123.91,-0.0317012129050642
2000,2020.39,69.58,46.15,10081.85,-0.0303235240743072
2000.08,1956.76,70.47,46.38,9774.08,-0.0301948101775283
2000.17,2015.29,71.18,46.63,10076.21,-0.0279442021855131
2000.25,2040.86,71.6,46.88,10213.78,-0.025533121236185
2000.33,1978.67,71.97,47.15,9912.25,-0.0285910738630325
2000.42,2028.67,72.05,47.42,10172.43,-0.0344994376503849
2000.5,2039.26,72.7,47.69,10235.11,-0.0352655092831499
2000.58,2056.51,73.52,47.97,10331.22,-0.0354698748724962
2000.67,2021.88,73.96,48.25,10166.66,-0.0307669916085942
2000.75,1911.27,72.14,48.54,9619.91,-0.0211433945600765
2000.83,1893.55,70.4,48.82,9540.09,-0.0179545552906408
2000.92,1829.87,68.74,49.09,9228.64,-0.0112591401355873
2001,1824.79,66.24,49.34,9212.33,-0.00818249849609287
2001.08,1776.87,63.9,49.58,8979.58,-0.00304074410443944
2001.17,1610.04,61.69,49.8,8145.65,0.00462459218695233
2001.25,1609.07,57.55,50.01,8149.77,0.00613883126576487
2001.33,1710.24,53.41,50.19,8671.15,0.000108467825412406
2001.42,1664.81,49.45,50.34,8449.71,-0.000926369061592602
2001.5,1623.32,45.77,50.47,8248.1,0.00446586096942725
2001.58,1588.35,41.97,50.58,8079.37,-0.00472158112229581
2001.67,1401.62,37.98,50.66,7138.49,0.00672889057372084
2001.75,1449.36,36.49,50.72,7390.66,0.00643896109347097
2001.83,1523.41,34.92,50.77,7777.25,0.00316368142356693
2001.92,1550.09,33.43,50.82,7922.53,0.00310524144320978
2002,1540.21,33.36,50.87,7881.1,0.00789038474568282
2002.08,1480.95,33.23,50.92,7586.87,0.0154228224711581
2002.17,1543.74,33.05,50.96,7917.53,0.0132139145797237
2002.25,1479.45,33.77,51,7596.85,0.0170679964864988
2002.33,1435.97,34.67,51.05,7382.64,0.0169051674282228
